LECROYHDO8108A,60934,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,23-Dec-2021 15:57:23,0                 
Time,Ampl
6.54329879e-05,-16.12
6.54330879e-05,-16.11
6.54331879e-05,-16.105
6.54332879e-05,-16.1062
6.54333879e-05,-16.1125
6.54334879e-05,-16.12
6.54335879e-05,-16.1262
6.54336879e-05,-16.13
6.54337879e-05,-16.1306
6.54338879e-05,-16.13
6.54339879e-05,-16.13
6.54340879e-05,-16.1313
6.54341879e-05,-16.1319
6.54342879e-05,-16.13
6.54343879e-05,-16.1231
6.54344879e-05,-16.1094
6.54345879e-05,-16.0906
6.54346879e-05,-16.07
6.54347879e-05,-16.0519
6.54348879e-05,-16.0419
6.54349879e-05,-16.0413
6.54350879e-05,-16.05
6.54351879e-05,-16.0656
6.54352879e-05,-16.0819
6.54353879e-05,-16.095
6.54354879e-05,-16.1
6.54355879e-05,-16.0963
6.54356879e-05,-16.0856
6.54357879e-05,-16.0719
6.54358879e-05,-16.06
6.54359879e-05,-16.0538
6.54360879e-05,-16.0544
6.54361879e-05,-16.0613
6.54362879e-05,-16.07
6.54363879e-05,-16.0769
6.54364879e-05,-16.0775
6.54365879e-05,-16.0712
6.54366879e-05,-16.06
6.54367879e-05,-16.0475
6.54368879e-05,-16.04
6.54369879e-05,-16.0406
6.54370879e-05,-16.05
6.54371879e-05,-16.0663
6.54372879e-05,-16.0838
6.54373879e-05,-16.0963
6.54374879e-05,-16.1
6.54375879e-05,-16.0938
6.54376879e-05,-16.08
6.54377879e-05,-16.0631
6.54378879e-05,-16.05
6.54379879e-05,-16.0437
6.54380879e-05,-16.0463
6.54381879e-05,-16.0562
6.54382879e-05,-16.07
6.54383879e-05,-16.0844
6.54384879e-05,-16.0969
6.54385879e-05,-16.1056
6.54386879e-05,-16.11
6.54387879e-05,-16.1106
6.54388879e-05,-16.1075
6.54389879e-05,-16.1
6.54390879e-05,-16.09
6.54391879e-05,-16.0775
6.54392879e-05,-16.0656
6.54393879e-05,-16.0556
6.54394879e-05,-16.05
6.54395879e-05,-16.0494
6.54396879e-05,-16.0544
6.54397879e-05,-16.0619
6.54398879e-05,-16.07
6.54399879e-05,-16.0775
6.54400879e-05,-16.0831
6.54401879e-05,-16.0869
6.54402879e-05,-16.09
6.54403879e-05,-16.0919
6.54404879e-05,-16.0931
6.54405879e-05,-16.0925
6.54406879e-05,-16.09
6.54407879e-05,-16.0844
6.54408879e-05,-16.0769
6.54409879e-05,-16.0681
6.54410879e-05,-16.06
6.54411879e-05,-16.0544
6.54412879e-05,-16.0519
6.54413879e-05,-16.0538
6.54414879e-05,-16.06
6.54415879e-05,-16.07
6.54416879e-05,-16.0819
6.54417879e-05,-16.0925
6.54418879e-05,-16.1
6.54419879e-05,-16.1006
6.54420879e-05,-16.0931
6.54421879e-05,-16.0787
6.54422879e-05,-16.06
6.54423879e-05,-16.0431
6.54424879e-05,-16.0325
6.54425879e-05,-16.0313
6.54426879e-05,-16.04
6.54427879e-05,-16.0544
6.54428879e-05,-16.0688
6.54429879e-05,-16.0781
6.54430879e-05,-16.08
6.54431879e-05,-16.075
6.54432879e-05,-16.0669
6.54433879e-05,-16.0613
6.54434879e-05,-16.06
6.54435879e-05,-16.0631
6.54436879e-05,-16.0675
6.54437879e-05,-16.0675
6.54438879e-05,-16.06
6.54439879e-05,-16.0444
6.54440879e-05,-16.0237
6.54441879e-05,-16.0044
6.54442879e-05,-15.99
6.54443879e-05,-15.9844
6.54444879e-05,-15.9881
6.54445879e-05,-15.9975
6.54446879e-05,-16.01
6.54447879e-05,-16.0231
6.54448879e-05,-16.0362
6.54449879e-05,-16.0488
6.54450879e-05,-16.06
6.54451879e-05,-16.0688
6.54452879e-05,-16.0731
6.54453879e-05,-16.07
6.54454879e-05,-16.06
6.54455879e-05,-16.0456
6.54456879e-05,-16.0313
6.54457879e-05,-16.0219
6.54458879e-05,-16.02
6.54459879e-05,-16.0244
6.54460879e-05,-16.03
6.54461879e-05,-16.0331
6.54462879e-05,-16.03
6.54463879e-05,-16.0213
6.54464879e-05,-16.0119
6.54465879e-05,-16.0069
6.54466879e-05,-16.01
6.54467879e-05,-16.0213
6.54468879e-05,-16.0362
6.54469879e-05,-16.0475
6.54470879e-05,-16.05
6.54471879e-05,-16.0413
6.54472879e-05,-16.0256
6.54473879e-05,-16.01
6.54474879e-05,-16
6.54475879e-05,-16
6.54476879e-05,-16.0081
6.54477879e-05,-16.02
6.54478879e-05,-16.03
6.54479879e-05,-16.035
6.54480879e-05,-16.0344
6.54481879e-05,-16.0319
6.54482879e-05,-16.03
6.54483879e-05,-16.0306
6.54484879e-05,-16.0313
6.54485879e-05,-16.0287
6.54486879e-05,-16.02
6.54487879e-05,-16.005
6.54488879e-05,-15.9875
6.54489879e-05,-15.9744
6.54490879e-05,-15.97
6.54491879e-05,-15.9781
6.54492879e-05,-15.9962
6.54493879e-05,-16.0188
6.54494879e-05,-16.04
6.54495879e-05,-16.0544
6.54496879e-05,-16.0613
6.54497879e-05,-16.0619
6.54498879e-05,-16.06
6.54499879e-05,-16.0569
6.54500879e-05,-16.0531
6.54501879e-05,-16.0481
6.54502879e-05,-16.04
6.54503879e-05,-16.0306
6.54504879e-05,-16.0225
6.54505879e-05,-16.0188
6.54506879e-05,-16.02
6.54507879e-05,-16.0256
6.54508879e-05,-16.0319
6.54509879e-05,-16.0338
6.54510879e-05,-16.03
6.54511879e-05,-16.0219
6.54512879e-05,-16.0144
6.54513879e-05,-16.0131
6.54514879e-05,-16.02
6.54515879e-05,-16.0325
6.54516879e-05,-16.045
6.54517879e-05,-16.0488
6.54518879e-05,-16.04
6.54519879e-05,-16.0206
6.54520879e-05,-15.9981
6.54521879e-05,-15.9825
6.54522879e-05,-15.98
6.54523879e-05,-15.9925
6.54524879e-05,-16.015
6.54525879e-05,-16.0369
6.54526879e-05,-16.05
6.54527879e-05,-16.0506
6.54528879e-05,-16.0406
6.54529879e-05,-16.0281
6.54530879e-05,-16.02
6.54531879e-05,-16.0188
6.54532879e-05,-16.0225
6.54533879e-05,-16.025
6.54534879e-05,-16.02
6.54535879e-05,-16.0063
6.54536879e-05,-15.9881
6.54537879e-05,-15.9731
6.54538879e-05,-15.97
6.54539879e-05,-15.9806
6.54540879e-05,-16.0019
6.54541879e-05,-16.025
6.54542879e-05,-16.04
6.54543879e-05,-16.0425
6.54544879e-05,-16.0338
6.54545879e-05,-16.02
6.54546879e-05,-16.01
6.54547879e-05,-16.0087
6.54548879e-05,-16.015
6.54549879e-05,-16.0244
6.54550879e-05,-16.03
6.54551879e-05,-16.0275
6.54552879e-05,-16.0175
6.54553879e-05,-16.0063
6.54554879e-05,-16
6.54555879e-05,-16.0038
6.54556879e-05,-16.0156
6.54557879e-05,-16.03
6.54558879e-05,-16.04
6.54559879e-05,-16.04
6.54560879e-05,-16.03
6.54561879e-05,-16.0144
6.54562879e-05,-16
6.54563879e-05,-15.9919
6.54564879e-05,-15.9906
6.54565879e-05,-15.9919
6.54566879e-05,-15.99
6.54567879e-05,-15.9806
6.54568879e-05,-15.9638
6.54569879e-05,-15.945
6.54570879e-05,-15.93
6.54571879e-05,-15.9256
6.54572879e-05,-15.9337
6.54573879e-05,-15.9506
6.54574879e-05,-15.97
6.54575879e-05,-15.985
6.54576879e-05,-15.9913
6.54577879e-05,-15.9887
6.54578879e-05,-15.98
6.54579879e-05,-15.9694
6.54580879e-05,-15.96
6.54581879e-05,-15.9538
6.54582879e-05,-15.95
6.54583879e-05,-15.9488
6.54584879e-05,-15.95
6.54585879e-05,-15.9538
6.54586879e-05,-15.96
6.54587879e-05,-15.9669
6.54588879e-05,-15.9725
6.54589879e-05,-15.9744
6.54590879e-05,-15.97
6.54591879e-05,-15.9612
6.54592879e-05,-15.9506
6.54593879e-05,-15.9425
6.54594879e-05,-15.94
6.54595879e-05,-15.9437
6.54596879e-05,-15.9506
6.54597879e-05,-15.9569
6.54598879e-05,-15.96
6.54599879e-05,-15.9588
6.54600879e-05,-15.9556
6.54601879e-05,-15.955
6.54602879e-05,-15.96
6.54603879e-05,-15.9706
6.54604879e-05,-15.9831
6.54605879e-05,-15.9944
6.54606879e-05,-16
6.54607879e-05,-15.9994
6.54608879e-05,-15.9944
6.54609879e-05,-15.99
6.54610879e-05,-15.99
6.54611879e-05,-15.9944
6.54612879e-05,-16
6.54613879e-05,-16.0031
6.54614879e-05,-16
6.54615879e-05,-15.99
6.54616879e-05,-15.9769
6.54617879e-05,-15.965
6.54618879e-05,-15.96
6.54619879e-05,-15.9631
6.54620879e-05,-15.9719
6.54621879e-05,-15.9825
6.54622879e-05,-15.99
6.54623879e-05,-15.9919
6.54624879e-05,-15.9894
6.54625879e-05,-15.985
6.54626879e-05,-15.98
6.54627879e-05,-15.9756
6.54628879e-05,-15.9694
6.54629879e-05,-15.9612
6.54630879e-05,-15.95
6.54631879e-05,-15.9394
6.54632879e-05,-15.9337
6.54633879e-05,-15.9369
6.54634879e-05,-15.95
6.54635879e-05,-15.9681
6.54636879e-05,-15.9831
6.54637879e-05,-15.9881
6.54638879e-05,-15.98
6.54639879e-05,-15.9619
6.54640879e-05,-15.9437
6.54641879e-05,-15.9344
6.54642879e-05,-15.94
6.54643879e-05,-15.9588
6.54644879e-05,-15.9825
6.54645879e-05,-15.9994
6.54646879e-05,-16
6.54647879e-05,-15.9844
6.54648879e-05,-15.96
6.54649879e-05,-15.9381
6.54650879e-05,-15.93
6.54651879e-05,-15.9394
6.54652879e-05,-15.9619
6.54653879e-05,-15.9856
6.54654879e-05,-16
6.54655879e-05,-15.9981
6.54656879e-05,-15.9813
6.54657879e-05,-15.9588
6.54658879e-05,-15.94
6.54659879e-05,-15.9325
6.54660879e-05,-15.9356
6.54661879e-05,-15.9437
6.54662879e-05,-15.95
6.54663879e-05,-15.9488
6.54664879e-05,-15.9406
6.54665879e-05,-15.9319
6.54666879e-05,-15.93
6.54667879e-05,-15.9388
6.54668879e-05,-15.9569
6.54669879e-05,-15.9769
6.54670879e-05,-15.99
6.54671879e-05,-15.9906
6.54672879e-05,-15.98
6.54673879e-05,-15.9631
6.54674879e-05,-15.95
6.54675879e-05,-15.9469
6.54676879e-05,-15.955
6.54677879e-05,-15.9688
6.54678879e-05,-15.98
6.54679879e-05,-15.9819
6.54680879e-05,-15.9731
6.54681879e-05,-15.9563
6.54682879e-05,-15.94
6.54683879e-05,-15.9313
6.54684879e-05,-15.9337
6.54685879e-05,-15.9456
6.54686879e-05,-15.96
6.54687879e-05,-15.9712
6.54688879e-05,-15.9744
6.54689879e-05,-15.9694
6.54690879e-05,-15.96
6.54691879e-05,-15.9506
6.54692879e-05,-15.9444
6.54693879e-05,-15.9413
6.54694879e-05,-15.94
6.54695879e-05,-15.9375
6.54696879e-05,-15.9319
6.54697879e-05,-15.925
6.54698879e-05,-15.92
6.54699879e-05,-15.9188
6.54700879e-05,-15.9231
6.54701879e-05,-15.9313
6.54702879e-05,-15.94
6.54703879e-05,-15.9463
6.54704879e-05,-15.9481
6.54705879e-05,-15.9456
6.54706879e-05,-15.94
6.54707879e-05,-15.9337
6.54708879e-05,-15.9281
6.54709879e-05,-15.9238
6.54710879e-05,-15.92
6.54711879e-05,-15.9169
6.54712879e-05,-15.915
6.54713879e-05,-15.9156
6.54714879e-05,-15.92
6.54715879e-05,-15.9281
6.54716879e-05,-15.9394
6.54717879e-05,-15.9506
6.54718879e-05,-15.96
6.54719879e-05,-15.965
6.54720879e-05,-15.9663
6.54721879e-05,-15.9638
6.54722879e-05,-15.96
6.54723879e-05,-15.9563
6.54724879e-05,-15.9525
6.54725879e-05,-15.9475
6.54726879e-05,-15.94
6.54727879e-05,-15.9306
6.54728879e-05,-15.9206
6.54729879e-05,-15.9131
6.54730879e-05,-15.91
6.54731879e-05,-15.9131
6.54732879e-05,-15.9219
6.54733879e-05,-15.9319
6.54734879e-05,-15.94
6.54735879e-05,-15.9425
6.54736879e-05,-15.9388
6.54737879e-05,-15.93
6.54738879e-05,-15.92
6.54739879e-05,-15.9125
6.54740879e-05,-15.9106
6.54741879e-05,-15.9131
6.54742879e-05,-15.92
6.54743879e-05,-15.9275
6.54744879e-05,-15.9325
6.54745879e-05,-15.9331
6.54746879e-05,-15.93
6.54747879e-05,-15.9238
6.54748879e-05,-15.9175
6.54749879e-05,-15.9119
6.54750879e-05,-15.91
6.54751879e-05,-15.9119
6.54752879e-05,-15.9162
6.54753879e-05,-15.9231
6.54754879e-05,-15.93
6.54755879e-05,-15.935
6.54756879e-05,-15.9363
6.54757879e-05,-15.9344
6.54758879e-05,-15.93
6.54759879e-05,-15.9256
6.54760879e-05,-15.9238
6.54761879e-05,-15.9256
6.54762879e-05,-15.93
6.54763879e-05,-15.9356
6.54764879e-05,-15.9388
6.54765879e-05,-15.9375
6.54766879e-05,-15.93
6.54767879e-05,-15.9188
6.54768879e-05,-15.9075
6.54769879e-05,-15.9
6.54770879e-05,-15.9
6.54771879e-05,-15.9069
6.54772879e-05,-15.9194
6.54773879e-05,-15.9319
6.54774879e-05,-15.94
6.54775879e-05,-15.9419
6.54776879e-05,-15.9369
6.54777879e-05,-15.9281
6.54778879e-05,-15.92
6.54779879e-05,-15.9156
6.54780879e-05,-15.9162
6.54781879e-05,-15.9219
6.54782879e-05,-15.93
6.54783879e-05,-15.9375
6.54784879e-05,-15.9419
6.54785879e-05,-15.9425
6.54786879e-05,-15.94
6.54787879e-05,-15.935
6.54788879e-05,-15.9294
6.54789879e-05,-15.9244
6.54790879e-05,-15.92
6.54791879e-05,-15.9169
6.54792879e-05,-15.9156
6.54793879e-05,-15.9162
6.54794879e-05,-15.92
6.54795879e-05,-15.9262
6.54796879e-05,-15.9337
6.54797879e-05,-15.9425
6.54798879e-05,-15.95
6.54799879e-05,-15.955
6.54800879e-05,-15.9569
6.54801879e-05,-15.955
6.54802879e-05,-15.95
6.54803879e-05,-15.9425
6.54804879e-05,-15.9325
6.54805879e-05,-15.9213
6.54806879e-05,-15.91
6.54807879e-05,-15.8994
6.54808879e-05,-15.8919
6.54809879e-05,-15.8881
6.54810879e-05,-15.89
6.54811879e-05,-15.8963
6.54812879e-05,-15.905
6.54813879e-05,-15.9138
6.54814879e-05,-15.92
6.54815879e-05,-15.9225
6.54816879e-05,-15.9206
6.54817879e-05,-15.9156
6.54818879e-05,-15.91
6.54819879e-05,-15.905
6.54820879e-05,-15.9019
6.54821879e-05,-15.9
6.54822879e-05,-15.9
6.54823879e-05,-15.9
6.54824879e-05,-15.9
6.54825879e-05,-15.9
6.54826879e-05,-15.9
6.54827879e-05,-15.9006
6.54828879e-05,-15.9025
6.54829879e-05,-15.9056
6.54830879e-05,-15.91
6.54831879e-05,-15.9144
6.54832879e-05,-15.9188
6.54833879e-05,-15.9206
6.54834879e-05,-15.92
6.54835879e-05,-15.915
6.54836879e-05,-15.9063
6.54837879e-05,-15.8938
6.54838879e-05,-15.88
6.54839879e-05,-15.8681
6.54840879e-05,-15.8619
6.54841879e-05,-15.8625
6.54842879e-05,-15.87
6.54843879e-05,-15.8831
6.54844879e-05,-15.8981
6.54845879e-05,-15.9119
6.54846879e-05,-15.92
6.54847879e-05,-15.9219
6.54848879e-05,-15.9181
6.54849879e-05,-15.91
6.54850879e-05,-15.9
6.54851879e-05,-15.89
6.54852879e-05,-15.8812
6.54853879e-05,-15.8744
6.54854879e-05,-15.87
6.54855879e-05,-15.8688
6.54856879e-05,-15.87
6.54857879e-05,-15.8744
6.54858879e-05,-15.88
6.54859879e-05,-15.885
6.54860879e-05,-15.8875
6.54861879e-05,-15.8856
6.54862879e-05,-15.88
6.54863879e-05,-15.8731
6.54864879e-05,-15.8681
6.54865879e-05,-15.8669
6.54866879e-05,-15.87
6.54867879e-05,-15.8756
6.54868879e-05,-15.88
6.54869879e-05,-15.8788
6.54870879e-05,-15.87
6.54871879e-05,-15.8556
6.54872879e-05,-15.8388
6.54873879e-05,-15.8256
6.54874879e-05,-15.82
6.54875879e-05,-15.8231
6.54876879e-05,-15.8325
6.54877879e-05,-15.8431
6.54878879e-05,-15.85
6.54879879e-05,-15.85
6.54880879e-05,-15.8425
6.54881879e-05,-15.8313
6.54882879e-05,-15.82
6.54883879e-05,-15.8119
6.54884879e-05,-15.8087
6.54885879e-05,-15.8087
6.54886879e-05,-15.81
6.54887879e-05,-15.81
6.54888879e-05,-15.8075
6.54889879e-05,-15.8038
6.54890879e-05,-15.8
6.54891879e-05,-15.7981
6.54892879e-05,-15.8
6.54893879e-05,-15.8038
6.54894879e-05,-15.81
6.54895879e-05,-15.8163
6.54896879e-05,-15.8225
6.54897879e-05,-15.8269
6.54898879e-05,-15.83
6.54899879e-05,-15.8306
6.54900879e-05,-15.8275
6.54901879e-05,-15.8206
6.54902879e-05,-15.81
6.54903879e-05,-15.7975
6.54904879e-05,-15.7869
6.54905879e-05,-15.78
6.54906879e-05,-15.78
6.54907879e-05,-15.7856
6.54908879e-05,-15.7956
6.54909879e-05,-15.805
6.54910879e-05,-15.81
6.54911879e-05,-15.8094
6.54912879e-05,-15.8025
6.54913879e-05,-15.7912
6.54914879e-05,-15.78
6.54915879e-05,-15.77
6.54916879e-05,-15.7637
6.54917879e-05,-15.7606
6.54918879e-05,-15.76
6.54919879e-05,-15.7613
6.54920879e-05,-15.7631
6.54921879e-05,-15.7663
6.54922879e-05,-15.77
6.54923879e-05,-15.7731
6.54924879e-05,-15.7744
6.54925879e-05,-15.7731
6.54926879e-05,-15.77
6.54927879e-05,-15.7669
6.54928879e-05,-15.7669
6.54929879e-05,-15.7706
6.54930879e-05,-15.78
6.54931879e-05,-15.7919
6.54932879e-05,-15.8031
6.54933879e-05,-15.81
6.54934879e-05,-15.81
6.54935879e-05,-15.8044
6.54936879e-05,-15.7969
6.54937879e-05,-15.7912
6.54938879e-05,-15.79
6.54939879e-05,-15.7944
6.54940879e-05,-15.8012
6.54941879e-05,-15.8075
6.54942879e-05,-15.81
6.54943879e-05,-15.8081
